ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_PRICE,PRICE_USD
10232,0.21978021978021983,0.8405361050328228,7,0.13342798553306565,2004-03-20,Shipped,1,3,2004,3,86,97,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,1,Bennett,Helen,Small,2296.84,884.2834
10248,0.3736263736263737,1.0,13,0.2702124233585551,2004-05-07,Cancelled,2,5,2004,3,86,97,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,1,Yu,Kwai,Medium,4000.0,1600.522
10273,0.16483516483516486,1.0,14,0.1223520605970147,2004-07-21,Shipped,3,7,2004,3,86,97,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Unknown,Bruxelles,Unknown,B-1180,Belgium,1,Dewey,Catherine,Small,2100.0,826.2869999999999
10282,0.40659340659340665,0.8168763676148796,2,0.23837796226215324,2004-08-20,Shipped,3,8,2004,3,86,97,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,3724.23,1433.82855
10293,0.2527472527472528,0.6155634573304157,5,0.11783831237725789,2004-09-09,Shipped,3,9,2004,3,86,97,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Unknown,Torino,Unknown,10100,Italy,1,Accorti,Paolo,Small,2084.81,802.65185
10306,0.3516483516483517,0.8879923413566739,10,0.2210663151153583,2004-10-14,Shipped,4,10,2004,3,86,97,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,1,Ashworth,Victoria,Medium,3488.78,1343.1803000000002
10314,0.18681318681318687,0.6747811816192559,2,0.0934461316979237,2004-10-22,Shipped,4,10,2004,3,86,97,Heintze Collectables,86 21 3555,Smagsloget 45,Unknown,Aaarhus,Unknown,8200,Denmark,1,Ibsen,Palle,Small,1753.06,674.9281
10327,0.15384615384615385,1.0,7,0.21962668015619818,2004-11-10,Resolved,4,11,2004,3,86,97,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Medium,2000.0,1335.642
10337,0.3296703296703297,0.5938183807439824,9,0.15063007925344857,2004-11-21,Shipped,4,11,2004,3,86,97,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1,Hernandez,Maria,Small,2530.7999999999997,974.3580000000001
10350,0.2417582417582418,1.0,4,0.1795639479525641,2004-12-02,Shipped,4,12,2004,3,86,97,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,2800.0,1125.8632
10372,0.41758241758241765,1.0,2,0.29518178148576507,2005-01-26,Shipped,1,1,2005,3,86,97,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Medium,4400.0,1731.268
10384,0.4725274725274726,1.0,1,0.4349278381138576,2005-02-23,Shipped,1,2,2005,3,86,97,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Medium,4900.0,2463.0144
10397,0.28571428571428575,0.7339989059080962,5,0.1540710862038414,2005-03-28,Shipped,1,3,2005,3,86,97,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,1,Roulet,Annette,Small,2577.6,992.376
10414,0.3076923076923077,1.0,13,0.22436321151825606,2005-05-06,On Hold,2,5,2005,3,86,97,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,1,Yoshido,Juri,Medium,3400.0,1360.4437
10106,0.2637362637362638,1.0,16,0.19816450218996565,2003-02-17,Shipped,1,2,2003,3,90,98,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,1,Rovelli,Giovanni,Medium,3000.0,1223.2605
10119,0.2527472527472528,0.9198577680525164,7,0.1652808280768521,2003-04-28,Shipped,2,4,2003,3,90,98,Salzburg Collectables,6562-9555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,1,Pipps,Georg,Small,2730.06,1051.0731
10131,0.17582417582417587,0.8083971553610503,8,0.103645629222678,2003-06-16,Shipped,2,6,2003,3,90,98,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,1,Lewis,Dan,Small,1891.78,728.3353
10143,0.21978021978021983,1.0,11,0.15663566574293766,2003-08-10,Shipped,3,8,2003,3,90,98,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,1,Tam,Wing C,Small,2600.0,1005.8048
10155,0.28571428571428575,0.8827954048140045,9,0.17966982508949927,2003-10-06,Shipped,4,10,2003,3,90,98,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,1,Karttunen,Matti,Small,2925.76,1126.4176000000002
10167,0.2527472527472528,1.0,5,0.18071830284831555,2003-10-23,Cancelled,4,10,2003,3,90,98,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Small,2900.0,1131.9077
10178,0.3076923076923077,0.9570568927789935,8,0.20668908222903723,2003-11-08,Shipped,4,11,2003,3,90,98,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,1,Roulet,Annette,Medium,3293.24,1267.8973999999998
10186,0.19780219780219782,0.9941192560175054,5,0.1402541198338023,2003-11-14,Shipped,4,11,2003,3,90,98,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Unknown,London,Unknown,WA1 1DP,UK,1,Hardy,Thomas,Small,2389.68,920.0268
10197,0.19780219780219782,0.8703501094091903,2,0.12428431834608147,2003-11-26,Shipped,4,11,2003,3,90,98,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,1,Saavedra,Eduardo,Small,2172.48,836.4048
10209,0.29670329670329676,0.8455962800875272,4,0.17979261315802822,2004-01-09,Shipped,1,1,2004,3,90,98,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Unknown,Los Angeles,CA,Unknown,USA,1,Chandler,Michael,Small,2927.43,1127.06055
10222,0.21978021978021983,1.0,8,0.1600957893986105,2004-02-19,Shipped,1,2,2004,3,90,98,Collectable Mini Designs Co.,7605558146,361 Furth Circle,Unknown,San Diego,CA,91217,USA,1,Thompson,Valarie,Small,2600.0,1023.9229
10249,0.3736263736263737,0.9446115973741795,4,0.2467429913379267,2004-05-08,Shipped,2,5,2004,3,90,98,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Unknown,Cambridge,MA,51247,USA,1,Tseng,Kyung,Medium,3838.0,1477.63
10262,0.41758241758241765,0.9198577680525164,13,0.2691065954838989,2004-06-24,Cancelled,2,6,2004,3,90,98,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,4142.16,1594.7316
10274,0.19780219780219782,0.8703501094091903,5,0.12428431834608147,2004-07-21,Shipped,3,7,2004,3,90,98,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Unknown,Brickhaven,MA,58339,USA,1,Nelson,Allen,Small,2172.48,836.4048
10283,0.15384615384615385,0.9198577680525164,2,0.10298536763262398,2004-08-20,Shipped,3,8,2004,3,90,98,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Small,1882.8,724.878
10296,0.3076923076923077,1.0,11,0.22026341349359996,2004-09-15,Shipped,3,9,2004,3,90,98,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Unknown,Munich,Unknown,80686,Germany,1,Donnermeyer,Michael,Medium,3400.0,1338.9761
10307,0.3076923076923077,0.9693654266958425,5,0.20893897138890952,2004-10-14,Shipped,4,10,2004,3,90,98,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Medium,3323.84,1279.6784
10316,0.4285714285714286,0.9075492341356672,13,0.2730505188347339,2004-11-01,Shipped,4,11,2004,3,90,98,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,1,Bennett,Helen,Medium,4195.8,1615.383
10328,0.38461538461538464,1.0,9,0.2701668373690414,2004-11-12,Shipped,4,11,2004,3,90,98,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,1,Rovelli,Giovanni,Medium,4100.0,1600.2833
10339,0.5384615384615385,0.6068107221006565,15,0.25268019884314524,2004-11-23,Shipped,4,11,2004,3,90,98,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Medium,3918.75,1508.71875
10352,0.18681318681318687,1.0,3,0.13753293036298947,2004-12-03,Shipped,4,12,2004,3,90,98,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Unknown,Brickhaven,MA,58339,USA,1,Taylor,Leslie,Small,2300.0,905.77795
10361,0.19780219780219782,0.25314551422319476,14,0.04464706518134768,2004-12-17,Shipped,4,12,2004,3,90,98,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Small,1089.3600000000001,419.4036
10373,0.28571428571428575,0.786788840262582,15,0.1631529917276134,2005-01-31,Shipped,1,1,2005,3,90,98,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,1,Koskitalo,Pirkko,Small,2701.12,1039.9312
10386,0.2527472527472528,0.8052516411378556,13,0.1474125907032521,2005-03-01,Resolved,1,3,2005,3,90,98,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,2487.04,957.5104
10398,0.3296703296703297,1.0,7,0.2520603764373373,2005-03-30,Shipped,1,3,2005,3,90,98,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,1,Henriot,Paul,Medium,3600.0,1505.4732000000001
10400,0.43956043956043966,0.8331509846827132,5,0.2615069698772193,2005-04-01,Shipped,2,4,2005,3,90,98,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,1,Frick,Sue,Medium,4038.7999999999997,1554.938
10415,0.28571428571428575,0.9446115973741795,4,0.19030459528832036,2005-05-09,Disputed,2,5,2005,3,90,98,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,0,Connery,Sean,Medium,3070.4,1182.104
10106,0.3076923076923077,1.0,9,0.24126237898574115,2003-02-17,Shipped,1,2,2003,2,99,99,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,1,Rovelli,Giovanni,Medium,3400.0,1448.9321
10120,0.19780219780219782,1.0,15,0.15460047188851728,2003-04-29,Shipped,2,4,2003,2,99,99,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Small,2400.0,995.1480000000001
10131,0.3736263736263737,1.0,1,0.29009379684971404,2003-06-16,Shipped,2,6,2003,2,99,99,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,1,Lewis,Dan,Medium,4000.0,1704.6260000000002
10143,0.21978021978021983,0.7643599562363237,4,0.12277998069212767,2003-08-10,Shipped,3,8,2003,2,99,99,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,1,Tam,Wing C,Small,2152.02,828.5277
10155,0.15384615384615385,1.0,2,0.13758660418935245,2003-10-06,Shipped,4,10,2003,2,99,99,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,1,Karttunen,Matti,Small,2000.0,906.0590000000001
10168,0.27472527472527475,1.0,16,0.2168466700537547,2003-10-28,Shipped,4,10,2003,2,99,99,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,3100.0,1321.0851499999999
10178,0.17582417582417587,0.8324671772428884,1,0.10649254779360134,2003-11-08,Shipped,4,11,2003,2,99,99,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,1,Roulet,Annette,Small,1930.5,743.2425000000001
10198,0.39560439560439564,1.0,1,0.31560430478792595,2003-11-27,Shipped,4,11,2003,2,99,99,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,Unknown,1227 MM,Philippines,2,Cruz,Arnold,Medium,4200.0,1838.2056000000002
10210,0.21978021978021983,0.9961706783369804,14,0.15518279614166064,2004-01-12,Shipped,1,1,2004,2,99,99,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,2,Kentary,Mory,Small,2592.72,998.1972
10222,0.3406593406593407,0.8324671772428884,1,0.20327086827340124,2004-02-19,Shipped,1,2,2004,2,99,99,Collectable Mini Designs Co.,7605558146,361 Furth Circle,Unknown,San Diego,CA,91217,USA,1,Thompson,Valarie,Medium,3246.75,1249.99875
10235,0.3516483516483517,0.8461433260393874,10,0.21251673630784365,2004-04-02,Shipped,2,4,2004,2,99,99,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Medium,3372.5,1298.4125000000001
10250,0.3186813186813187,1.0,11,0.2519743512635775,2004-05-11,Shipped,2,5,2004,2,99,99,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,1,Frick,Sue,Medium,3500.0,1505.02275
10262,0.29670329670329676,0.8734956236323852,6,0.18474236930974725,2004-06-24,Cancelled,2,6,2004,2,99,99,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,2994.75,1152.97875
10275,0.3626373626373627,1.0,16,0.2933965753157749,2004-07-23,Shipped,3,7,2004,2,99,99,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Medium,3900.0,1721.9202000000002
10284,0.4285714285714286,1.0,8,0.30107487351726053,2004-08-21,Shipped,3,8,2004,2,99,99,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,Unknown,N 0106,Norway,1,Klaeboe,Jan,Medium,4500.0,1762.12575
10296,0.19780219780219782,1.0,4,0.14403040438448989,2004-09-15,Shipped,3,9,2004,2,99,99,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Unknown,Munich,Unknown,80686,Germany,1,Donnermeyer,Michael,Small,2400.0,939.8004
10308,0.3186813186813187,0.8461433260393874,14,0.19294049484326875,2004-10-15,Shipped,4,10,2004,2,99,99,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,1,Frick,Steve,Medium,3106.25,1195.90625
10316,0.18681318681318687,1.0,6,0.16354194315427106,2004-11-01,Shipped,4,11,2004,2,99,99,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,1,Bennett,Helen,Small,2300.0,1041.96785
10328,0.3406593406593407,1.0,10,0.2602371794918927,2004-11-12,Shipped,4,11,2004,2,99,99,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,1,Rovelli,Giovanni,Medium,3700.0,1548.28905
10340,0.5384615384615385,0.8324671772428884,7,0.3194048528491611,2004-11-24,Shipped,4,11,2004,2,99,99,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,1,Saavedra,Eduardo,Medium,4826.25,1858.10625
10352,0.4725274725274726,1.0,2,0.327421369682523,2004-12-03,Shipped,4,12,2004,2,99,99,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Unknown,Brickhaven,MA,58339,USA,1,Taylor,Leslie,Medium,4900.0,1900.0828
10361,0.21978021978021983,1.0,9,0.16709250353107602,2004-12-17,Shipped,4,12,2004,2,99,99,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Small,2600.0,1060.5594999999998
10375,0.29670329670329676,1.0,1,0.24811865886018852,2005-02-03,Shipped,1,2,2005,2,99,99,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Medium,3300.0,1484.83335
10386,0.3406593406593407,0.7789934354485777,14,0.192633892300894,2005-03-01,Resolved,1,3,2005,2,99,99,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,3102.08,1194.3008
10398,0.17582417582417587,0.8189277899343546,8,0.10489115609745697,2005-03-30,Shipped,1,3,2005,2,99,99,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,1,Henriot,Paul,Small,1908.72,734.8572
10401,0.8681318681318683,0.8461433260393874,10,0.5192111859195172,2005-04-03,On Hold,2,4,2005,2,99,99,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,1,Brown,William,Large,7543.75,2904.34375
10416,0.17582417582417587,1.0,11,0.14521711062763817,2005-05-10,Shipped,2,5,2005,2,99,99,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,1,Moroni,Maurizio,Small,2200.0,946.0142999999999
10105,0.27472527472527475,0.5318654266958424,3,0.11446053760586794,2003-02-11,Shipped,1,2,2003,3,72,100,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Small,2038.87,784.9649499999999
10119,0.3516483516483517,0.5318654266958424,12,0.14831107585141026,2003-04-28,Shipped,2,4,2003,3,72,100,Salzburg Collectables,6562-9555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,1,Pipps,Georg,Small,2499.2599999999998,962.2151000000001
10129,0.4285714285714286,0.7988238512035011,3,0.24674666762740366,2003-06-12,Shipped,2,6,2003,3,72,100,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Unknown,London,Unknown,WX3 6FW,UK,1,Brown,Ann,Medium,3838.05,1477.6492500000002
10143,0.27472527472527475,0.7988238512035011,16,0.1589524633712898,2003-08-10,Shipped,3,8,2003,3,72,100,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,1,Tam,Wing C,Small,2643.9900000000002,1017.9361499999999
10154,0.3296703296703297,0.512171772428884,1,0.13482791656587506,2003-10-02,Shipped,4,10,2003,3,72,100,Boards & Toys Co.,3105552373,4097 Douglas Av.,Unknown,Glendale,CA,92561,USA,1,Young,Leslie,Small,2315.88,891.6138000000001
10167,0.43956043956043966,0.5912199124726477,10,0.2016760938983153,2003-10-23,Cancelled,4,10,2003,3,72,100,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Medium,3225.06,1241.6481
10177,0.28571428571428575,0.6802516411378556,1,0.14482448291150363,2003-11-07,Shipped,4,11,2003,3,72,100,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Unknown,Madrid,Unknown,28023,Spain,1,Fernandez,Jesus,Small,2451.84,943.9584000000001
10185,0.3626373626373627,0.4231400437636762,1,0.13035019598299202,2003-11-14,Shipped,4,11,2003,3,72,100,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,1,Tam,Wing C,Small,2254.98,868.1673000000001
10197,0.4835164835164836,0.7099288840262583,7,0.2542058589760652,2003-11-26,Shipped,4,11,2003,3,72,100,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,1,Saavedra,Eduardo,Medium,3939.5000000000005,1516.7075
10208,0.43956043956043966,0.650574398249453,1,0.2163547825217434,2004-01-02,Shipped,1,1,2004,3,72,100,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,1,Saveley,Mary,Medium,3424.7000000000003,1318.5095
10222,0.3296703296703297,0.739469365426696,13,0.1788198669624364,2004-02-19,Shipped,1,2,2004,3,72,100,Collectable Mini Designs Co.,7605558146,361 Furth Circle,Unknown,San Diego,CA,91217,USA,1,Thompson,Valarie,Small,2914.2000000000003,1121.9669999999999
10233,0.2527472527472528,0.7592997811816193,1,0.14024823777063924,2004-03-29,Shipped,1,3,2004,3,72,100,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,1,Brown,William,Small,2389.6000000000004,919.996
10248,0.28571428571428575,0.6702680525164113,4,0.14310692046788873,2004-05-07,Cancelled,2,5,2004,3,72,100,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,1,Yu,Kwai,Small,2428.48,934.9648000000001
10261,0.41758241758241765,0.5715262582056893,2,0.18670771366410627,2004-06-17,Shipped,2,6,2004,3,72,100,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Medium,3021.48,1163.2698
10273,0.39560439560439564,0.48249452954048133,5,0.15650626035335022,2004-07-21,Shipped,3,7,2004,3,72,100,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Unknown,Bruxelles,Unknown,B-1180,Belgium,1,Dewey,Catherine,Small,2610.72,1005.1271999999999
10283,0.4505494505494506,0.5318654266958424,7,0.19183319645282182,2004-08-20,Shipped,3,8,2004,3,72,100,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Medium,3091.1899999999996,1190.10815
10295,0.41758241758241765,0.4331236323851203,2,0.15396815009848777,2004-09-10,Shipped,3,9,2004,3,72,100,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,1,Yoshido,Juri,Small,2576.2,991.837
10306,0.40659340659340665,0.6604212253829322,1,0.20220915587246804,2004-10-14,Shipped,4,10,2004,3,72,100,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,1,Ashworth,Victoria,Medium,3232.31,1244.43935
10316,0.46153846153846156,0.650574398249453,18,0.22730277258399767,2004-11-01,Shipped,4,11,2004,3,72,100,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,1,Bennett,Helen,Medium,3573.6000000000004,1375.836
10327,0.16483516483516486,0.9495350109409191,1,0.11325765568902119,2004-11-10,Resolved,4,11,2004,3,72,100,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Small,2022.51,778.66635
10339,0.4835164835164836,0.649206783369803,9,0.23788313369856046,2004-11-23,Shipped,4,11,2004,3,72,100,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Medium,3717.4999999999995,1431.2375
10350,0.2527472527472528,0.6628829321663019,12,0.12521589009953188,2004-12-02,Shipped,4,12,2004,3,72,100,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,2185.1499999999996,841.2827500000001
10373,0.38461538461538464,0.5942286652078774,16,0.17656483099729647,2005-01-31,Shipped,1,1,2005,3,72,100,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,1,Koskitalo,Pirkko,Small,2883.5299999999997,1110.1590500000002
10386,0.3406593406593407,1.0,10,0.3334718069036305,2005-03-01,Resolved,1,3,2005,3,72,100,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,3700.0,1931.76445
10397,0.17582417582417587,0.5418490153172867,4,0.07211924118444166,2005-03-28,Shipped,1,3,2005,3,72,100,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,1,Roulet,Annette,Small,1463.0,563.255
